ID_String,Positive,Negative,Anchor,Cycle_Accuracy,Consistency,Margin_Type
4_4_1101744,DBlue44_4.wav,Orange244_1.wav,M1233_3.wav,0.801492537313433,1.0,high
1_2_01101750a7,M1450_1.wav,White606_6.wav,M1414_2.wav,0.850208044382802,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,M2215_2.wav,0.814250614250614,1.0,high
3_4_011016fe39,M183Middle10_3.wav,M1685_2.wav,M2021_3.wav,0.766758494031221,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,M2020_4.wav,0.791230366492147,1.0,high
2_3_01103f655f,M183Middle8_3.wav,M1813_4.wav,Orange241_1.wav,0.784818067754078,1.0,high
1_2_01101722a6,M1273_3.wav,Orange302_3.wav,M2023_4.wav,0.800970873786408,1.0,high
2_3_01103f655f,M1813_4.wav,M183Middle8_3.wav,M1685_4.wav,0.784818067754078,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M2023_2.wav,0.833507853403141,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,White563_2.wav,0.767,1.0,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,Grey652_7.wav,0.765938864628821,0.8333333333333334,high
4_3_011017500c,M1873_3.wav,White53_r0_1.wav,DBlue52_3.wav,0.774691358024691,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,M1685_3.wav,0.814250614250614,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,M2211_6.wav,0.767,1.0,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,M1233_5.wav,0.825734549138805,0.75,high
1_3_01101722a6,Orange305_1.wav,DBlue42_2.wav,M1313_1.wav,0.766233766233766,0.75,high
3_4_011016fe39,M183Middle10_3.wav,M1685_2.wav,White567_5.wav,0.766758494031221,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,M831_3.wav,0.767,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,Pink503_1.wav,0.767,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,M1230_4.wav,0.791230366492147,0.8,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,M2023_4.wav,0.791230366492147,0.75,high
1_3_01101722a6,DBlue42_2.wav,Orange305_1.wav,LBlue400_3.wav,0.766233766233766,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,Orange231_5.wav,0.791230366492147,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,Pink504_1.wav,0.789473684210526,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,LBlue405_1.wav,0.798387096774194,1.0,high
3_4_011016fe39,M183Middle10_3.wav,M1685_2.wav,DBlue41_3.wav,0.766758494031221,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White53_r4_1.wav,0.833507853403141,1.0,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,M542_3.wav,0.850453172205438,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,DBlue51_7.wav,0.767,1.0,high
1_3_01101722a6,Orange305_1.wav,DBlue42_2.wav,White53_r0_1.wav,0.766233766233766,1.0,high
1_2_01101750a7,White606_6.wav,M1450_1.wav,M2024_4.wav,0.850208044382802,1.0,high
2_3_01103f655f,M183Middle8_3.wav,M1813_4.wav,Orange300_4.wav,0.784818067754078,1.0,high
4_5_110174443,LBlue372_6.wav,DBlue51_7.wav,M1550_2.wav,0.791230366492147,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,White543_5.wav,0.800970873786408,1.0,high
3_4_0110173b5e,White607_5.wav,White607_2.wav,M1234_5.wav,0.825734549138805,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,Grey640_7.wav,0.851512373968836,1.0,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,M540_3.wav,0.850453172205438,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,M1235_1.wav,0.798387096774194,1.0,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,M2215_3.wav,0.825734549138805,1.0,high
2_3_01103f655f,M183Middle8_3.wav,M1813_4.wav,Orange306_1.wav,0.784818067754078,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M2024_2.wav,0.833507853403141,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M2023_6.wav,0.833507853403141,1.0,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,Grey652_5.wav,0.786199095022624,1.0,high
1_3_01101722a6,DBlue42_2.wav,Orange305_1.wav,LBlue405_4.wav,0.766233766233766,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White544_8.wav,0.833507853403141,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,Pink44_r25_3.wav,0.800970873786408,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White563_5.wav,0.833507853403141,1.0,high
1_2_01101750a7,M1450_1.wav,White606_6.wav,Pink44_r20_3.wav,0.850208044382802,1.0,high
1_3_01101722a6,Orange305_1.wav,DBlue42_2.wav,M1315_5.wav,0.766233766233766,0.8571428571428571,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M1274_3.wav,0.833507853403141,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,M1870_6.wav,0.767,1.0,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,M540_1.wav,0.765938864628821,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,Orange242_5.wav,0.789473684210526,0.8,high
2_3_01103f655f,M1813_4.wav,M183Middle8_3.wav,M1874_6.wav,0.784818067754078,1.0,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,Orange293_5.wav,0.825734549138805,1.0,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,Orange304_1.wav,0.765938864628821,1.0,high
4_4_110174443,M542_1.wav,M1316_3.wav,M1312_6.wav,0.827586206896552,0.8,high
3_4_0110173b5e,White607_5.wav,White607_2.wav,Orange290_4.wav,0.825734549138805,1.0,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,M1452_1.wav,0.786199095022624,1.0,high
4_4_1101744,DBlue44_4.wav,Orange244_1.wav,LBlue320_3.wav,0.801492537313433,0.75,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,M1171_6.wav,0.765938864628821,0.75,high
3_4_011016fe39,M183Middle10_3.wav,M1685_2.wav,M1506_4.wav,0.766758494031221,0.7,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,Grey643_5.wav,0.800970873786408,0.75,high
4_4_1101744,Orange244_1.wav,DBlue44_4.wav,M1171_2.wav,0.801492537313433,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,White567_1.wav,0.814250614250614,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,DBlue53_4.wav,0.851512373968836,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,White53_r1_1.wav,0.800970873786408,1.0,high
4_4_110174443,M542_1.wav,M1316_3.wav,LBlue334_1.wav,0.827586206896552,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White541_7.wav,0.833507853403141,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,M2212_2.wav,0.851512373968836,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,Pink44_r23_3.wav,0.800970873786408,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,Orange305_5.wav,0.814250614250614,0.8571428571428571,high
4_4_1101744,DBlue44_4.wav,Orange244_1.wav,Pink44_r24_4.wav,0.801492537313433,1.0,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,LBlue333_1.wav,0.786199095022624,0.7777777777777778,high
1_3_01101722a6,DBlue42_2.wav,Orange305_1.wav,M1314_1.wav,0.766233766233766,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,Pink44_r20_3.wav,0.800970873786408,0.8,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,DBlue74_3.wav,0.800970873786408,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,Pink44_r20_4.wav,0.833507853403141,0.8333333333333334,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,Pink505_1.wav,0.767,1.0,high
4_4_110174443,M542_1.wav,M1316_3.wav,Orange243_2.wav,0.827586206896552,0.8571428571428571,high
4_4_110174443,M542_1.wav,M1316_3.wav,M1687_5.wav,0.827586206896552,1.0,high
4_4_110174443,M542_1.wav,M1316_3.wav,White609_1.wav,0.827586206896552,0.8333333333333334,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,M542_5.wav,0.850453172205438,1.0,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,LBlue405_5.wav,0.825734549138805,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,White53_r1_3.wav,0.800970873786408,1.0,high
1_3_01101722a6,DBlue42_2.wav,Orange305_1.wav,White608_2.wav,0.766233766233766,0.8571428571428571,high
4_4_110174443,M542_1.wav,M1316_3.wav,LBlue330_1.wav,0.827586206896552,0.8333333333333334,high
4_3_011017500c,M1873_3.wav,White53_r0_1.wav,M2024_4.wav,0.774691358024691,1.0,high
1_2_01101750a7,M1450_1.wav,White606_6.wav,M2210_1.wav,0.850208044382802,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,M2024_2.wav,0.798387096774194,1.0,high
4_1_01101734c9,White563_6.wav,DBlue75_4.wav,Grey640_7.wav,0.814250614250614,0.75,high
4_4_110174443,M1316_3.wav,M542_1.wav,LBlue372_7.wav,0.827586206896552,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,M1688_3.wav,0.851512373968836,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,Orange302_1.wav,0.814250614250614,1.0,high
4_4_110174443,M542_1.wav,M1316_3.wav,White600_1.wav,0.827586206896552,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,Orange242_1.wav,0.789473684210526,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,Grey642_5.wav,0.798387096774194,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,M1874_6.wav,0.789473684210526,1.0,high
3_4_011016fe39,M183Middle10_3.wav,M1685_2.wav,M1873_4.wav,0.766758494031221,0.8,high
4_4_1101744,Orange244_1.wav,DBlue44_4.wav,White567_1.wav,0.801492537313433,1.0,high
2_3_01103f655f,M1813_4.wav,M183Middle8_3.wav,M1271_4.wav,0.784818067754078,1.0,high
2_3_01103f655f,M183Middle8_3.wav,M1813_4.wav,M2211_3.wav,0.784818067754078,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,Grey644_8.wav,0.791230366492147,1.0,high
1_3_01101722a6,Orange305_1.wav,DBlue42_2.wav,M2021_6.wav,0.766233766233766,1.0,high
4_4_110174443,M542_1.wav,M1316_3.wav,Grey640_5.wav,0.827586206896552,0.75,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,LBlue401_1.wav,0.814250614250614,0.8,high
1_3_01101722a6,Orange305_1.wav,DBlue42_2.wav,White608_6.wav,0.766233766233766,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,M1684_4.wav,0.791230366492147,0.875,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,LBlue404_4.wav,0.798387096774194,1.0,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,White568_5.wav,0.850453172205438,1.0,high
4_4_110174443,M542_1.wav,M1316_3.wav,M1231_1.wav,0.827586206896552,0.8333333333333334,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,M2022_4.wav,0.765938864628821,1.0,high
4_3_011017500c,M1873_3.wav,White53_r0_1.wav,DBlue51_4.wav,0.774691358024691,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,M1233_4.wav,0.798387096774194,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,White53_r3_1.wav,0.851512373968836,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,M544_2.wav,0.791230366492147,0.8,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,White53_r4_4.wav,0.798387096774194,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,LBlue371_6.wav,0.767,1.0,high
1_2_01101750a7,M1450_1.wav,White606_6.wav,White606_2.wav,0.850208044382802,1.0,high
1_2_01101750a7,M1450_1.wav,White606_6.wav,M1413_2.wav,0.850208044382802,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,M2215_4.wav,0.798387096774194,1.0,high
3_4_011016fe39,M183Middle10_3.wav,M1685_2.wav,White545_1.wav,0.766758494031221,0.75,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M2023_1.wav,0.833507853403141,1.0,high
1_2_01101750a7,White606_6.wav,M1450_1.wav,Grey645_4.wav,0.850208044382802,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,Orange300_1.wav,0.800970873786408,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,Orange243_6.wav,0.791230366492147,0.8,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White53_r4_2.wav,0.833507853403141,1.0,high
3_4_011016fe39,M183Middle10_3.wav,M1685_2.wav,Pink44_r24_4.wav,0.766758494031221,0.9,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,Orange233_4.wav,0.833507853403141,1.0,high
4_3_011017500c,M1873_3.wav,White53_r0_1.wav,Orange240_3.wav,0.774691358024691,0.8,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,White561_6.wav,0.765938864628821,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M542_3.wav,0.833507853403141,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,White567_1.wav,0.791230366492147,0.75,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,Orange305_1.wav,0.833507853403141,1.0,high
1_4_01101722a6,M1688_5.wav,Orange244_4.wav,White608_6.wav,0.700475435816165,0.5,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,Orange290_1.wav,0.763075164332666,0.5,low
4_5_011017500c,M1874_1.wav,Grey640_4.wav,Orange304_3.wav,0.71539206195547,0.5,low
4_3_110174443,White561_2.wav,M1811_3.wav,M1550_5.wav,0.726094003241491,0.5384615384615384,low
4_1_011017500c,M1272_3.wav,White541_1.wav,Orange302_3.wav,0.728116710875332,0.5,low
1_6_0110173f53,Orange290_4.wav,Pink44_r20_3.wav,M2021_5.wav,0.763075164332666,0.6666666666666666,low
1_6_0110173f53,Orange290_4.wav,Pink44_r20_3.wav,Orange290_3.wav,0.763075164332666,0.625,low
4_3_110174443,White561_2.wav,M1811_3.wav,M2211_3.wav,0.726094003241491,0.5,low
4_1_011017500c,White541_1.wav,M1272_3.wav,DBlue70_3.wav,0.728116710875332,0.6666666666666666,low
4_1_011017500c,White541_1.wav,M1272_3.wav,DBlue78_4.wav,0.728116710875332,0.6666666666666666,low
1_4_01101722a6,Orange244_4.wav,M1688_5.wav,M1313_5.wav,0.700475435816165,0.6666666666666666,low
1_6_0110173f53,Orange290_4.wav,Pink44_r20_3.wav,White53_r3_3.wav,0.763075164332666,0.6,low
1_4_01101722a6,M1688_5.wav,Orange244_4.wav,LBlue330_6.wav,0.700475435816165,0.6666666666666666,low
4_3_110174443,White561_2.wav,M1811_3.wav,M1553_2.wav,0.726094003241491,0.5,low
4_1_011017500c,M1272_3.wav,White541_1.wav,White53_r1_2.wav,0.728116710875332,0.6666666666666666,low
4_5_011017500c,M1874_1.wav,Grey640_4.wav,White607_5.wav,0.71539206195547,0.6666666666666666,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,Grey652_5.wav,0.763075164332666,0.625,low
4_5_011017500c,M1874_1.wav,Grey640_4.wav,M183Middle9_3.wav,0.71539206195547,0.5,low
1_4_01101722a6,M1688_5.wav,Orange244_4.wav,M544_1.wav,0.700475435816165,0.6666666666666666,low
4_1_011017500c,M1272_3.wav,White541_1.wav,White561_1.wav,0.728116710875332,0.5,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,Yellow14_r28_1.wav,0.701754385964912,0.5,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,M1450_1.wav,0.763075164332666,0.5,low
4_3_110174443,M1811_3.wav,White561_2.wav,Pink44_r20_2.wav,0.726094003241491,0.5714285714285714,low
4_3_110174443,M1811_3.wav,White561_2.wav,M1502_3.wav,0.726094003241491,0.6,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,Grey644_4.wav,0.763075164332666,0.6666666666666666,low
4_3_110174443,M1811_3.wav,White561_2.wav,M1274_4.wav,0.726094003241491,0.6,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,M1688_4.wav,0.701754385964912,0.5,low
4_3_110174443,White561_2.wav,M1811_3.wav,M2022_1.wav,0.726094003241491,0.5,low
1_4_01101722a6,M1688_5.wav,Orange244_4.wav,DBlue75_3.wav,0.700475435816165,0.6666666666666666,low
1_4_01101722a6,M1688_5.wav,Orange244_4.wav,White53_r1_3.wav,0.700475435816165,0.6666666666666666,low
4_5_011017500c,M1874_1.wav,Grey640_4.wav,M1172_1.wav,0.71539206195547,0.5714285714285714,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,LBlue405_1.wav,0.763075164332666,0.5,low
1_6_0110173f53,Orange290_4.wav,Pink44_r20_3.wav,Orange243_4.wav,0.763075164332666,0.6666666666666666,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,M1273_4.wav,0.701754385964912,0.5,low
4_5_011017500c,M1874_1.wav,Grey640_4.wav,M1316_5.wav,0.71539206195547,0.5,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,Orange241_5.wav,0.701754385964912,0.5,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,M2024_5.wav,0.701754385964912,0.5,low
4_5_011017500c,M1874_1.wav,Grey640_4.wav,M2211_4.wav,0.71539206195547,0.6666666666666666,low
1_4_01101722a6,M1688_5.wav,Orange244_4.wav,DBlue78_4.wav,0.700475435816165,0.5,low
4_3_110174443,White561_2.wav,M1811_3.wav,DBlue78_4.wav,0.726094003241491,0.5714285714285714,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,M1272_3.wav,0.763075164332666,0.5,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,White541_5.wav,0.763075164332666,0.5,low
4_3_110174443,White561_2.wav,M1811_3.wav,Pink44_r25_2.wav,0.726094003241491,0.6666666666666666,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,M2210_3.wav,0.701754385964912,0.5,low
1_4_01101722a6,M1688_5.wav,Orange244_4.wav,M1271_3.wav,0.700475435816165,0.6666666666666666,low
4_1_011017500c,M1272_3.wav,White541_1.wav,M2021_2.wav,0.728116710875332,0.5,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,White563_2.wav,0.701754385964912,0.6666666666666666,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,LBlue332_3.wav,0.763075164332666,0.625,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,Orange304_4.wav,0.701754385964912,0.6666666666666666,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,Orange231_5.wav,0.701754385964912,0.5,low
4_5_011017500c,M1874_1.wav,Grey640_4.wav,Orange291_3.wav,0.71539206195547,0.6666666666666666,low
4_3_110174443,White561_2.wav,M1811_3.wav,DBlue50_4.wav,0.726094003241491,0.5,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,Pink44_r24_2.wav,0.701754385964912,0.6666666666666666,low
4_1_011017500c,M1272_3.wav,White541_1.wav,M1688_4.wav,0.728116710875332,0.6666666666666666,low
4_3_110174443,M1811_3.wav,White561_2.wav,LBlue325_5.wav,0.726094003241491,0.6,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,Grey645_5.wav,0.763075164332666,0.6666666666666666,low
2_6_0110174fdb,White545_5.wav,M1811_5.wav,M1172_6.wav,0.701754385964912,0.6666666666666666,low
1_4_01101722a6,Orange244_4.wav,M1688_5.wav,White53_r0_4.wav,0.700475435816165,0.6,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,M2024_4.wav,0.701754385964912,0.5,low
4_3_110174443,White561_2.wav,M1811_3.wav,M2023_1.wav,0.726094003241491,0.6666666666666666,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,M542_3.wav,0.701754385964912,0.5,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,White564_4.wav,0.763075164332666,0.5384615384615384,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,M1312_5.wav,0.763075164332666,0.5,low
4_3_110174443,White561_2.wav,M1811_3.wav,M2020_1.wav,0.726094003241491,0.625,low
4_3_110174443,M1811_3.wav,White561_2.wav,M2021_6.wav,0.726094003241491,0.6,low
4_3_110174443,White561_2.wav,M1811_3.wav,White567_1.wav,0.726094003241491,0.6666666666666666,low
4_5_011017500c,M1874_1.wav,Grey640_4.wav,White541_1.wav,0.71539206195547,0.6666666666666666,low
4_5_011017500c,Grey640_4.wav,M1874_1.wav,Pink44_r21_3.wav,0.71539206195547,0.6666666666666666,low
4_5_011017500c,M1874_1.wav,Grey640_4.wav,M1416_2.wav,0.71539206195547,0.5,low
4_1_011017500c,White541_1.wav,M1272_3.wav,M542_5.wav,0.728116710875332,0.6666666666666666,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,White545_7.wav,0.701754385964912,0.5,low
1_6_0110173f53,Orange290_4.wav,Pink44_r20_3.wav,LBlue333_3.wav,0.763075164332666,0.6666666666666666,low
1_4_01101722a6,M1688_5.wav,Orange244_4.wav,Orange231_4.wav,0.700475435816165,0.5,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,M1171_6.wav,0.701754385964912,0.6,low
4_3_110174443,White561_2.wav,M1811_3.wav,LBlue370_5.wav,0.726094003241491,0.6666666666666666,low
4_1_011017500c,M1272_3.wav,White541_1.wav,White53_r3_3.wav,0.728116710875332,0.6666666666666666,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,M2023_6.wav,0.763075164332666,0.6666666666666666,low
1_4_01101722a6,Orange244_4.wav,M1688_5.wav,Grey645_5.wav,0.700475435816165,0.6666666666666666,low
1_6_0110173f53,Orange290_4.wav,Pink44_r20_3.wav,DBlue50_6.wav,0.763075164332666,0.5714285714285714,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,M1552_4.wav,0.763075164332666,0.6363636363636364,low
1_6_0110173f53,Orange290_4.wav,Pink44_r20_3.wav,M1416_4.wav,0.763075164332666,0.6666666666666666,low
4_3_110174443,M1811_3.wav,White561_2.wav,White542_6.wav,0.726094003241491,0.6666666666666666,low
1_6_0110173f53,Orange290_4.wav,Pink44_r20_3.wav,LBlue322_3.wav,0.763075164332666,0.5555555555555556,low
2_6_0110174fdb,White545_5.wav,M1811_5.wav,White53_r2_4.wav,0.701754385964912,0.6666666666666666,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,M1271_3.wav,0.763075164332666,0.6363636363636364,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,M1688_3.wav,0.701754385964912,0.6,low
2_6_0110174fdb,White545_5.wav,M1811_5.wav,Pink44_r23_2.wav,0.701754385964912,0.6,low
1_6_0110173f53,Orange290_4.wav,Pink44_r20_3.wav,M1550_3.wav,0.763075164332666,0.6666666666666666,low
1_4_01101722a6,M1688_5.wav,Orange244_4.wav,White608_2.wav,0.700475435816165,0.5,low
2_6_0110174fdb,White545_5.wav,M1811_5.wav,White53_r0_4.wav,0.701754385964912,0.6666666666666666,low
4_3_110174443,White561_2.wav,M1811_3.wav,LBlue322_5.wav,0.726094003241491,0.6666666666666666,low
4_5_011017500c,M1874_1.wav,Grey640_4.wav,M1871_2.wav,0.71539206195547,0.6666666666666666,low
4_1_011017500c,M1272_3.wav,White541_1.wav,DBlue70_4.wav,0.728116710875332,0.6666666666666666,low
2_6_0110174fdb,White545_5.wav,M1811_5.wav,M1271_4.wav,0.701754385964912,0.6666666666666666,low
1_4_01101722a6,M1688_5.wav,Orange244_4.wav,M1313_1.wav,0.700475435816165,0.6666666666666666,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,M1231_1.wav,0.763075164332666,0.6666666666666666,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,Orange305_5.wav,0.701754385964912,0.5,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,White544_8.wav,0.701754385964912,0.6666666666666666,low
2_6_0110174fdb,White545_5.wav,M1811_5.wav,Orange233_4.wav,0.701754385964912,0.6666666666666666,low
4_3_110174443,White561_2.wav,M1811_3.wav,M950_3.wav,0.726094003241491,0.6666666666666666,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,White53_r3_3.wav,0.701754385964912,0.5,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,Grey650_5.wav,0.701754385964912,0.5,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,Grey645_9.wav,0.701754385964912,0.5,low
4_5_011017500c,Grey640_4.wav,M1874_1.wav,M1452_1.wav,0.71539206195547,0.6666666666666666,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,M1312_7.wav,0.763075164332666,0.6666666666666666,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,M1416_2.wav,0.763075164332666,0.5,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,Orange306_5.wav,0.701754385964912,0.6666666666666666,low
1_6_0110173f53,Orange290_4.wav,Pink44_r20_3.wav,M2020_4.wav,0.763075164332666,0.6,low
1_4_01101722a6,M1688_5.wav,Orange244_4.wav,M1871_2.wav,0.700475435816165,0.5,low
1_6_0110173f53,Orange290_4.wav,Pink44_r20_3.wav,M1416_1.wav,0.763075164332666,0.5555555555555556,low
1_6_0110173f53,Orange290_4.wav,Pink44_r20_3.wav,Orange300_1.wav,0.763075164332666,0.5714285714285714,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,Orange242_5.wav,0.701754385964912,0.5,low
2_6_0110174fdb,M1811_5.wav,White545_5.wav,White564_5.wav,0.701754385964912,0.5,low
1_6_0110173f53,Orange290_4.wav,Pink44_r20_3.wav,M1316_7.wav,0.763075164332666,0.5555555555555556,low
1_4_01101722a6,Orange244_4.wav,M1688_5.wav,DBlue50_4.wav,0.700475435816165,0.6666666666666666,low
1_6_0110173f53,Orange290_4.wav,Pink44_r20_3.wav,Orange300_3.wav,0.763075164332666,0.625,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,M2020_5.wav,0.763075164332666,0.6666666666666666,low
2_6_0110174fdb,White545_5.wav,M1811_5.wav,M2020_1.wav,0.701754385964912,0.6,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,M1232_2.wav,0.763075164332666,0.5555555555555556,low
1_4_01101722a6,M1688_5.wav,Orange244_4.wav,M1413_2.wav,0.700475435816165,0.5,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,M1410_1.wav,0.763075164332666,0.6363636363636364,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,M1233_5.wav,0.763075164332666,0.5555555555555556,low
4_1_011017500c,White541_1.wav,M1272_3.wav,Grey651_2.wav,0.728116710875332,0.6666666666666666,low
1_6_0110173f53,Pink44_r20_3.wav,Orange290_4.wav,White561_6.wav,0.763075164332666,0.6666666666666666,low
